rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold
r,0.00410682546089447,596.5820602189577,1.010101010033105,Hindu,domestic_active,66.04072398190046
I0,2.1709128832319893,596.5224020133369,1.0000000000000049,Hindu,domestic_active,66.04072398190046
h_D,0.1022887904392439,591.0443413210394,0.07248390327900062,Hindu,domestic_active,66.04072398190046
p_D,0.1264746656590587,590.9160935083573,0.05076966583013238,Hindu,domestic_active,66.04072398190046
beta,0.1098612288668109,590.7597392946547,0.024296602068114518,Hindu,domestic_active,66.04072398190046
h_A,0.1373265360835137,590.6591865087579,0.007271539235109723,Hindu,domestic_active,66.04072398190046
p_A,0.0564865240258135,590.6274239928832,0.0018936790030132668,Hindu,domestic_active,66.04072398190046
alpha,0.0361774175396379,590.5075511987824,-0.018402544849304755,Hindu,domestic_active,66.04072398190046
d,0.0072251737915665,578.2432556993351,-2.0949278207876905,Hindu,domestic_active,66.04072398190046
r,0.00410682546089447,533.9504483272813,1.010101010033094,Hindu,domestic_PIs,66.04072398190046
I0,2.1709128832319893,533.8970532828075,1.000000000000001,Hindu,domestic_PIs,66.04072398190046
h_D,0.1022887904392439,529.2331153512589,0.11769932388653148,Hindu,domestic_PIs,66.04072398190046
p_D,0.1264746656590587,529.1476918638442,0.10153933166362403,Hindu,domestic_PIs,66.04072398190046
beta,0.1098612288668109,528.708613377624,0.01847663851789563,Hindu,domestic_PIs,66.04072398190046
h_A,0.1373265360835137,528.6759219151477,0.012292229576491736,Hindu,domestic_PIs,66.04072398190046
p_A,0.0564865240258135,528.6309642332669,0.0037873580061451623,Hindu,domestic_PIs,66.04072398190046
alpha,0.0361774175396379,528.5715850444797,-0.007445702807053576,Hindu,domestic_PIs,66.04072398190046
d,0.0072251737915665,516.9740064264051,-2.201418179753943,Hindu,domestic_PIs,66.04072398190046
r,0.0046927358916946105,381.12487288306517,1.0101010100817782,Islamic,domestic_active,126.52032520325203
I0,1.534433162128741,381.0867603958494,0.9999999999999981,Islamic,domestic_active,126.52032520325203
h_D,0.0866433975699931,377.6019071362605,0.07640407435598705,Islamic,domestic_active,126.52032520325203
p_D,0.0924196240746593,377.58335336469,0.07148674023850367,Islamic,domestic_active,126.52032520325203
beta,0.16094379124341,377.40513535609125,0.02425335209933274,Islamic,domestic_active,126.52032520325203
h_A,0.150496600540742,377.3747326370682,0.016195673532539413,Islamic,domestic_active,126.52032520325203
p_A,0.0924196240746593,377.3309130809632,0.004582110358624116,Islamic,domestic_active,126.52032520325203
alpha,0.0594458239897887,377.25979672255596,-0.014265965579970327,Islamic,domestic_active,126.52032520325203
d,0.0079500468689262,369.2624872507215,-2.133804980307907,Islamic,domestic_active,126.52032520325203
r,0.0046927358916946105,330.283340622757,1.0101010100817711,Islamic,domestic_PIs,126.52032520325203
I0,1.534433162128741,330.2503122887576,0.9999999999999843,Islamic,domestic_PIs,126.52032520325203
p_D,0.0924196240746593,327.4480026282449,0.1429734804783133,Islamic,domestic_PIs,126.52032520325203
h_D,0.0866433975699931,327.3754763324158,0.1207928629098582,Islamic,domestic_PIs,126.52032520325203
h_A,0.150496600540742,327.0693555416121,0.027172361366945886,Islamic,domestic_PIs,126.52032520325203
beta,0.16094379124341,327.014521692265,0.010402600437209348,Islamic,domestic_PIs,126.52032520325203
p_A,0.0924196240746593,327.01047243197576,0.009164220717349814,Islamic,domestic_PIs,126.52032520325203
alpha,0.0594458239897887,327.0019620914043,0.006561514934097642,Islamic,domestic_PIs,126.52032520325203
d,0.0079500468689262,319.55785199985485,-2.2700604632129058,Islamic,domestic_PIs,126.52032520325203
r,0.012670878623339377,192.1311308054344,1.0101010100949643,Japanese,domestic_active,50.47533632286996
I0,1.7167098065816013,192.11191769236535,1.000000000000001,Japanese,domestic_active,50.47533632286996
h_D,0.0757669754462894,190.53379135661407,0.1703234144686632,Japanese,domestic_active,50.47533632286996
p_D,0.0924196240746593,190.4851070315613,0.14472835045913715,Japanese,domestic_active,50.47533632286996
beta,0.1098612288668109,190.28235958436886,0.03813687809026128,Japanese,domestic_active,50.47533632286996
h_A,0.2239699336535069,190.23966998312096,0.015693451478163575,Japanese,domestic_active,50.47533632286996
p_A,0.1194506312818703,190.2230147511945,0.006937209570958516,Japanese,domestic_active,50.47533632286996
alpha,0.0241970016407496,190.1776456018958,-0.016914949806830084,Japanese,domestic_active,50.47533632286996
d,0.0175045025911053,185.82263705920028,-2.3064962943468474,Japanese,domestic_active,50.47533632286996
r,0.012670878623339377,136.8532018351047,1.0101010100949606,Japanese,domestic_PIs,50.47533632286996
